id,name,zip_code,county,full_address,geometry
N6235,"ARBOR OPERATING, LLC - SIMPSON T",49646,KALKASKA,"6250 CUNNINGHAM RD, KALKASKA, MI","[-85.0273624, 44.8056124]"
N8334,BREITBURN OPERATING LP - GARFIELD 1-10,49646,KALKASKA,"SECTION 10, KALKASKA, MI","[-85.1866007, 44.7396154]"
B6175,"CODING PRODUCTS, A DIVISION OF ILLINOIS TOOL WORKS",49646,KALKASKA,"111 W. PARK DR., KALKASKA, MI","[-85.1676214, 44.7341381]"
N3341,DTE GAS COMPANY - KALKASKA COMPRESSOR STATION,49646,KALKASKA,"1250 MICHCON LANE, KALKASKA, MI","[-85.2026906, 44.6931772]"
U40148123,FORMER LUMBER YARD,49646,KALKASKA,"108 OAK STREET, KALKASKA, MI","[-85.1759634, 44.7314031]"
N6005,LAMBDA ENERGY RESOURCES LLC - BLUE LAKE 17,49646,KALKASKA,"11155 TWIN LAKE RD, KALKASKA, MI","[-84.93289519999999, 44.80509199999999]"
B5584,LAMBDA ENERGY RESOURCES LLC - BLUE LAKE 27,49646,KALKASKA,"13806 CAMERON BRIDGE RD., KALKASKA, MI","[-84.86981689999999, 44.79871110000001]"
B7561,LAMBDA ENERGY RESOURCES LLC - GOOSE CREEK,49646,KALKASKA,"COUNTY ROAD 612 (SEC 32 BLUE LAKE TWP), KALKASKA, MI","[-84.90837719999999, 44.7712264]"
N6084,LAMBDA ENERGY RESOURCES LLC - KALKASKA 11,49646,KALKASKA,"CTY RD 612, KALKASKA, MI","[-85.15714550000001, 44.7427662]"
N6233,LAMBDA ENERGY RESOURCES LLC - KALKASKA F 24,49646,KALKASKA,"500 SMITH LAKE RD, KALKASKA, MI","[-85.2322719, 44.72077110000001]"
B9165,LAMBDA ENERGY RESOURCES LLC - RAPID RIVER 24,49646,KALKASKA,"3301 WOOD RD, KALKASKA, MI","[-85.1062587, 44.8009316]"
N6279,LAMBDA ENERGY RESOURCES LLC - RICCI 19 (BLUE LK),49646,KALKASKA,"SUNSET TRAIL, KALKASKA, MI","[-85.004351, 44.640885]"
B4292,"LAMBDA ENERGY RESOURCES, LLC - KALKASKA GAS PLANT",49646,KALKASKA,"1510 THOMAS ROAD SW, KALKASKA, MI","[-85.2042913, 44.6849542]"
P0278,MARATHON OIL - EXCELSIOR B1-24.,49646,KALKASKA,"7999 SUNSET TRAIL NE, KALKASKA, MI","[-84.9601656, 44.8166799]"
N7113,MICHIGAN PUBLIC POWER AGENCY,49646,KALKASKA,"1750 PROUGH ROAD SW, KALKASKA, MI","[-85.19505219999999, 44.6945546]"
N1538,"N L BAROID N L INDUSTRIES, INC.",49646,KALKASKA,"SOUTH MAPLE STREET, KALKASKA, MI","[-85.1772067, 44.730533]"
N6281,OMIMEX ENERGY - BLUE LAKE E 18,49646,KALKASKA,"TWIN LAKE RD, KALKASKA, MI","[-84.9169548, 44.7999549]"
N7409,RIVERSIDE - PDC BOOSTER,49646,KALKASKA,"SE SECTION 12, T25N, R5W, EIGHT POINT RD, KALKASKA, MI","[-84.8911069, 44.568689]"
N8242,RIVERSIDE - ST. GARFIELD 9/10,49646,KALKASKA,"STATE GARFIELD 9/10 SEC 9, KALKASKA, MI","[-85.0649071, 44.556663]"
N5422,WAYNE WIRE CLOTH PRODUCTS,49646,KALKASKA,"10 EAST DRESDEN ST, KALKASKA, MI","[-85.1771819, 44.735358]"
N6059,"BREITBURN OPRATING COMPANY, LP-STATE KALKASKA 1-22",49646,KALKASKA,"NW 1/4, NE 1/4, SECTION 22 T27N R8W, KALKASKA TWP, MI","[-85.21012689999999, 44.731613]"
N6465,CMS GAS TRANSMISSION CO. - ST KALKASKA D1-13,49646,KALKASKA,"SEC 13 NW 4 T 27N R 8W KALKASKA TWP, KALKASKA TWP, MI","[-85.1736038, 44.7335761]"
N2455,RIVERSIDE - KALKASKA 1-21 CPF,49646,KALKASKA,"SE 1/4 SE 1/4 SECT 21, KALKASKA TWP, MI","[-85.21012689999999, 44.731613]"
N7817,"JORDAN DEVELOPMENT COMPANY, L.L.C.- MILTON BRADLEY",49648,ANTRIM,"4600 CAIRN HWY, KEWADIN, MI","[-85.3533245, 44.96428849999999]"
P0211,"JORDAN DEVELOPMENT CO., LLC - MILTON BRADLEY NORTH",49648,ANTRIM,"NE NW NE SEC 11, TORCH LAKE, MI","[-99.9018131, 41.4925374]"
N7869,LAMBDA ENERGY RESOURCES LLC - HODGE RD,49649,GRAND TRAVERSE,"NW 1/4 SEC 20 T26N R09W - UNION TWP, FIFE LAKE, MI","[-85.3538908, 44.6125358]"
B9139,LAMBDA ENERGY RESOURCES LLC - BLAIR 36,49649,GRAND TRAVERSE,"550 CLOUS ROAD, KINGSLEY, MI","[-85.5844815, 44.5998341]"
B5587,LAMBDA ENERGY RESOURCES LLC - MAYFIELD 23,49649,GRAND TRAVERSE,"CENTER RD., KINGSLEY, MI","[-85.6150891, 44.5555234]"
B9164,LAMBDA ENERGY RESOURCES LLC - PARADISE 19,49649,GRAND TRAVERSE,"BLAIR TOWNHALL RD, KINGSLEY, MI","[-85.6382965, 44.6429435]"
N7810,BIEWER SAWMILL - LAKE CITY LLC,49651,MISSAUKEE,"1560 WEST HOUGHTON LAKE RD, LAKE CITY, MI","[-85.1263065, 44.3386001]"
N2989,BOHNING CO LTD,49651,MISSAUKEE,"7361 N 7 MILE RD, LAKE CITY, MI","[-85.0753701, 44.4425485]"
B7933,JOHNSON OIL CO OF GAYLORD,49651,MISSAUKEE,"5122 W HOUGHTON LAKE RD, LAKE CITY, MI","[-85.19778339999999, 44.33984419999999]"
N5939,LC MANUFACTURING LLC,49651,MISSAUKEE,"4150 N WOLCOTT RD, LAKE CITY, MI","[-85.211303, 44.3988883]"
N7313,NORTHERN MICHIGAN CREMATION SERVICES,49651,MISSAUKEE,"15 KALKASKA RD., LAKE CITY, MI","[-85.2102216, 44.3199168]"
N3299,GENERAL DEVICES & FITTINGS,49654,LEELANAU,"107 EAST OAK STREET, LELAND, MI","[-85.75966869999999, 45.0186701]"
N6515,ADVANCED FIBERMOLDING INC,49655,OSCEOLA,"23095 14 MILE RD, LEROY, MI","[-85.5433485, 44.0169065]"
N7482,LAYLINE OIL & GAS LLC - GOOSE LAKE FACILITY,49655,OSCEOLA,"17 MILE RD, LEROY, MI","[-85.3106342, 44.0595775]"
N5521,"NORTHERN PRECISION PRODUCTS, INC.",49655,OSCEOLA,"4790 N MACKINAW TRL, LEROY, MI","[-85.44456869999999, 44.0432242]"
N1722,BIEWER SAWMILL INC,49657,MISSAUKEE,"6251 GERWOUDE DR, MCBAIN, MI","[-85.21823959999999, 44.1998428]"
N7072,MDEQ STORAGE TANK DIVISION  REMEDIAL,49657,MISSAUKEE,"130 ROLAND ST, MCBAIN, MI","[-85.210199, 44.19336149999999]"
N1160,VIKING ENERGY OF MCBAIN,49657,MISSAUKEE,"6751 W. GERWOUDE DR., MCBAIN, MI","[-85.220434, 44.2034943]"
N7706,RIVERSIDE - CHESTONIA 31 CPF,49659,ANTRIM,"NW4 NE4 SEC 31 T30N R6W, CHESTONIA TWP, MI","[-85.07755499999999, 45.0602843]"
N7088,"RIVERSIDE ENERGY MICHIGAN, LLC - CUSTER 15/20",49659,ANTRIM,"NW NW SE, SECTION 20, T29N-R7W, CUSTER TWP, MI","[-85.16554219999999, 44.91655410000001]"
B7198,ANR PIPELINE-COLD SPRNGS12 /BLUE LK/ COLD SPRNGS 1,49659,KALKASKA,"10000  PFLUM RD., MANCELONA, MI","[-84.9690481, 44.8446897]"
N2651,ANTRIM COUNTY ROAD COMMISSION,49659,ANTRIM,"UNKNOWN, MANCELONA, MI","[-85.112632, 44.742872]"
N6234,LAMBDA ENERGY RESOURCES LLC - MANCELONA B,49659,ANTRIM,"11775 SAND LAKE RD, MANCELONA, MI","[-84.92089690000002, 44.8605966]"
N3129,"LANZEN FABRICATING NORTH, INC.",49659,ANTRIM,"611 NE LIMITS, MANCELONA, MI","[-85.0520093, 44.9081251]"
U05144623,MAVERICK METAL STAMPING,49659,ANTRIM,"309 N. DANFORTH, MANCELONA, MI","[-85.055949, 44.905475]"
N6100,RIVERSIDE - CUSTER ANTRIM CPF & CO2 PLANT,49659,ANTRIM,"SW  SW  SEC 19 T29N R6W, MANCELONA, MI","[-85.0608848, 44.902229]"
N6050,RIVERSIDE - HAWK LAKE CPF,49659,ANTRIM,"NE NE T29N R5W SEC 21, MANCELONA, MI","[-85.0608848, 44.902229]"
N7457,RIVERSIDE - MANCELONA 8 CPF,49659,ANTRIM,"MANCELONA TWP SEC 8 T29N R5W NW NE NW, MANCELONA, MI","[-85.0608848, 44.902229]"
N6131,ENERVEST (KITCHEN FARMS SOUTH CPF),49659,ANTRIM,"NW14 NW14 SEC 17, MANCELONA TWP, MI","[-84.957681, 44.907574]"
N6138,RIVERSIDE - GREEN RIVER SOUTH (AKA SNL) CPF,49659,ANTRIM,"NE4 SW4 T29N R6W SEC 4, MANCELONA TWP, MI","[-84.957681, 44.907574]"
P0478,RIVERSIDE - MANCELONA 8 - BIJOU BOOSTER STATION,49659,ANTRIM,"PART OF E 1/2 OF SE 1/4...SEC 11 T 29N R6W, MANCELONA TWP, MI","[-84.957681, 44.907574]"
N1864,"NORON COMPOSITE TECHNOLOGIES, INC",49660,MASON,"650  HOAGUE RD., GRANT TWP, MI","[-86.2974764, 44.15272119999999]"
N6584,"AXCHEM SOLUTIONS, INC.",49660,MANISTEE,"315 WASHINGTON ST, MANISTEE, MI","[-86.32238459999999, 44.2590757]"
B7093,AZTEC PRODUCING COMPANY,49660,MANISTEE,"335  WASHINGTON ST., MANISTEE, MI","[-86.3221865, 44.2633198]"
B7851,BLARNEY CASTLE OIL CO,49660,MANISTEE,"6171 CHIPPEWA HWY, MANISTEE, MI","[-86.16915850000001, 44.3326188]"
N1965,BOS MANUFACTURING,49660,MANISTEE,"290 WASHINGTON ST, MANISTEE, MI","[-86.32400899999999, 44.2584256]"
N3634,HARLAND SANITARY LANDFILL/MANISTEE COUNTY LANDFILL,49660,MANISTEE,"3890 CAMP ROAD, MANISTEE, MI","[-86.2651786, 44.1914223]"
B5589,LAMBDA ENERGY RESOURCES LLC - BROWN 7,49660,MANISTEE,"COLLINS RD., MANISTEE, MI","[-86.16187099999999, 44.32698]"
B6013,LAMBDA ENERGY RESOURCES LLC - MANISTEE SULFUR PLAN,49660,MANISTEE,"4000  FISK RD., MANISTEE, MI","[-86.2131833, 44.2924647]"
B6032,MARKWEST MICHIGAN PIPELINE LLC -  MANISTEE STATION,49660,MANISTEE,"SCHOEDEL RD, MANISTEE, MI","[-86.22726139999999, 44.3169811]"
A3900,"MARTIN MARIETTA MAGNESIA SPECIALTIES, LLC",49660,MANISTEE,"1800  EASTLAKE RD., MANISTEE, MI","[-86.2890455, 44.2264554]"
N7510,METAL LINE CORP,49660,MANISTEE,"1965 PINE CREEK RD, MANISTEE, MI","[-86.2646233, 44.24666999999999]"
B1824,"MORTON SALT, INC.",49660,MANISTEE,"180  6TH STREET, MANISTEE, MI","[-86.310259, 44.2419017]"
P0015,RIVERSIDE - CHIEF CREEK CPF,49660,MANISTEE,"T22N R15W SEC 10 NE SW NW, MANISTEE, MI","[-86.324253, 44.2444473]"
P0991,"STEVERT BROTHERS, INC.",49660,MANISTEE,"200 EAST RIVER STREET, MANISTEE, MI","[-86.3133173, 44.25117119999999]"
N1129,WEST SHORE PROCESSING CO LLC,49660,MANISTEE,"6660 RIVER RD, MANISTEE, MI","[-86.16841699999999, 44.3025782]"
B5551,"LAMBDA ENERGY RESOURCES, LLC - MANISTEE 15",49660,MANISTEE,"SCHOEDEL RD, MANISTEE TWP, MI","[-86.22726139999999, 44.3169811]"
N7873,"JORDAN DEVELOPMENT COMPANY, L.L.C. - COLFAX 29",49660,BENZIE,"NE SE SE SEC 30 COLFAX TWP, THOMPSONVILLE, MI","[-85.9439718, 44.5202794]"
B4147,RIETH RILEY CONSTRUCTION CO INC,49663,WEXFORD,"11300 E 14 MILE RD, MANTON, MI","[-85.3524886, 44.4251993]"
N3862,WEXFORD COUNTY LANDFILL,49663,WEXFORD,"990 NORTH MACKINAW TRAIL, MANTON, MI","[-85.39894389999999, 44.4108396]"
P0534,"ELMER'S CRANE & DOZER, INC.",49664,LEELANAU,"1033 KASSON CENTER RD., MAPLE CITY, MI","[-85.8778806, 44.8164088]"
P0535,"ELMER'S CRANE & DOZER, INC.",49664,LEELANAU,"1033 KASSON CENTER RD., MAPLE CITY, MI","[-85.8778806, 44.8164088]"
N3261,GLEN'S SANITARY LANDFILL,49664,LEELANAU,"518 E. TRAVERSE HIGHWAY, MAPLE CITY, MI","[-85.8479837, 44.7887116]"
B4383,KASSON SAND AND GRAVEL,49664,LEELANAU,"10282 SOUTH PIERCE RD., MAPLE CITY, MI","[-85.88580759999999, 44.8305354]"
U451703771,LEELANAU COFFEE ROASTING COMPANY,49664,LEELANAU,"173 EAST KASSON ROAD, MAPLE CITY, MI","[-85.8515626, 44.8050054]"
N5828,LEELANAU COUNTY ROAD COMMISSION,49664,LEELANAU,"SEC 22 T28N R13W, MAPLE CITY, MI","[-85.85557299999999, 44.8554579]"
N5498,LEELANAU REDI MIX,49664,LEELANAU,"12488 NEWMAN RD, MAPLE CITY, MI","[-85.87793889999999, 44.8001276]"
N3836,MILLERS SHORT STOP,49664,LEELANAU,"8634 CENTER ROAD, MAPLE CITY, MI","[-85.8561008, 44.8543939]"
N7503,OAKWOOD PET CREMATIONS,49664,LEELANAU,"1631 WEST BURDICKVILLE RD, MAPLE CITY, MI","[-85.8888559, 44.85413459999999]"
N2901,CONSUMERS ENERGY - MUSKEGON RIVER COMPRESSOR STAT,49665,CLARE,"8613  PINE RD., CHURCH BRIDGE, MI","[-85.60236429999999, 44.3148443]"
P1075,"LAYLINE OIL & GAS, LLC",49665,CLARE,"NW 1/4 NW 1/4 OF SEC 12, HARRISON, MI","[-84.7994675, 44.0191862]"
N6160,LAYLINE OIL & GAS LLC - MARION GAS PLANT,49665,OSCEOLA,"18811 5TH AVE, MARION, MI","[-85.09783689999999, 43.99903270000001]"
P0086,PETE J BONTEKOE,49665,OSCEOLA,"22683 20TH AVE, MARION, MI","[-85.12778899999999, 44.1413055]"
U67141465,SWAP SIDE LUMBER,49665,OSCEOLA,"16938 70TH AVENUE, MARION, MI","[-85.226776, 44.0591416]"
N6501,FEDERATED OIL & GAS PROPERTIES,49666,GRAND TRAVERSE,"GEMBIS MCDONALD 1 10 NW SEC10 T26N R10W, EAST BAY TWP, MI","[-85.49941919999999, 44.7059127]"
B9161,LAMBDA ENERGY RESOURCES LLC - MAYFIELD 16,49666,GRAND TRAVERSE,"3271 HARRAND RD, MAYFIELD, MI","[-85.6431832, 44.5665632]"
U83100007,APOLLO EXPLORATION AND DEVELOPMENT INC.,49668,WEXFORD,"STATE WEXFORD A1-18, MESICK, MI","[-85.7127622, 44.3957584]"
P0671,BLARNEY CASTLE - REMEDIATION SYSTEM,49668,WEXFORD,"4554 13 MILE ROAD, MESICK, MI","[-86.12972970000001, 44.43106150000001]"
P1220,GUTHRIE'S,49668,WEXFORD,"6550 M-37 NORTH, MESICK, MI","[-85.6958834, 44.4328014]"
N7903,SAVOY ENERGY LP,49675,MANISTEE,"NE 1/4 PF NE 1/4 SEC 4, MANISTEE TWP, MI","[-86.2361744, 44.2807362]"
P1234,"TODD'S WELDING SERVICE, INC",49676,KALKASKA,"499 WOOD ROAD, RAPID CITY, MI","[-85.1860796, 44.8004478]"
P1235,"TODD'S WELDING SERVICE, INC",49676,KALKASKA,"499 WOOD ROAD, RAPID CITY, MI","[-85.1860796, 44.8004478]"
N1836,"H L BROWN OPERATING, REED CITY CPF",49677,OSCEOLA,"SEC 29 T18N R10W, LINCOLN TWP, MI","[-84.8984775, 43.9443492]"
B3721,ANR PIPELINE - REED CITY COMPRESSOR STATION,49677,OSCEOLA,"7677  230TH AVE., REED CITY, MI","[-85.5430131, 43.9050829]"
M4163,MILLER ENERGY - RICHMOND CTB,49677,OSCEOLA,"10585 W 5 MILE ROAD, REED CITY, MI","[-85.5205307, 43.8878575]"
B7685,OSCEOLA REFINERY MDEQ-REMEDIATION DIVISION,49677,OSCEOLA,"521 NORTH PARK STREET, REED CITY, MI","[-85.5141307, 43.880351]"
U67090093,MORGAN COMPOSTING INC.,49679,OSCEOLA,"4353 U.S.10, SEARS, MI","[-85.1738171, 43.900338]"
N3563,CARL V RIDDELL,49680,KALKASKA,"7804 BOARDMAN ROAD SW, S BOARDMAN, MI","[-85.2027749, 44.6403405]"
N7140,SAVOY ENERGY LP,49680,GRAND TRAVERSE,"BROOMHEAD RD, S BOARDMAN, MI","[-85.3736899, 44.7277778]"
N7865,WALLDOC ENVIRONMENTAL,49683,MANISTEE,"16962 VONDRA RD, THOMPSONVILLE, MI","[-85.95942269999999, 44.4999012]"
N2592,BREITBURN - HOUCK 2-17,49684,GRAND TRAVERSE,"NW T26N R10W SEC 17, EAST BAY TWP, MI","[-85.49941919999999, 44.7059127]"
N6999,LAMBDA ENERGY RESOURCES LLC - MAYFIELD 28,49684,GRAND TRAVERSE,"MAYFIELD TWP, MAYFIELD, MI","[-83.2720082, 43.1125693]"
N7268,SAVOY ENERGY LP,49684,MONTMORENCY,"SEC 34, T30N, R4E, RUST TWP, MI","[-83.9509886, 44.9520889]"
M3691,ANTIQUES ON GARLAND,49684,GRAND TRAVERSE,"205 GARLAND STREET, TRAVERSE CITY, MI","[-85.6256202, 44.7652594]"
P1105,ATP 2,49684,GRAND TRAVERSE,"2900 CASS ROAD, TRAVERSE CITY, MI","[-85.6208012, 44.7299036]"
B4384,CORNILLIE CONCRETE,49684,GRAND TRAVERSE,"2900 CASS ROAD, TRAVERSE CITY, MI","[-85.6208012, 44.7299036]"
P1115,"DPCL, DBA CREEKSIDE CREMATORY",49684,GRAND TRAVERSE,"801 INDUSTRIAL CIRCLE, TRAVERSE CITY, MI","[-85.5593332, 44.7206874]"
B4167,"ELMER'S CRANE AND DOZER, INC.",49684,GRAND TRAVERSE,"3638 RENNIE SCHOOL RD, TRAVERSE CITY, MI","[-85.64878949999999, 44.6864219]"
M4201,GRAND TRAVERSE MEMORIAL GARDENS,49684,GRAND TRAVERSE,"2466 CASS RD, TRAVERSE CITY, MI","[-85.6234115, 44.72228570000001]"
P0075,GREAT LAKES PET MEMORIAL & CREMATORY LLC,49684,GRAND TRAVERSE,"1783 PERRYS LOOP, TRAVERSE CITY, MI","[-85.6534617, 44.66092829999999]"
N5702,H COX & SON,49684,GRAND TRAVERSE,"1402 SAWYER ROAD, TRAVERSE CITY, MI","[-85.6779992, 44.6652096]"
N3098,HOLIDAY COMPANIES,49684,GRAND TRAVERSE,"13940 W. BAY SHORE DRIVE, TRAVERSE CITY, MI","[-85.6436476, 44.7757044]"
N1548,KENNAMETAL INC,49684,GRAND TRAVERSE,"2879 AERO PARK DR, TRAVERSE CITY, MI","[-85.56330059999999, 44.7436678]"
B9151,LAMBDA ENERGY RESOURCES LLC - GRANT 29,49684,GRAND TRAVERSE,"10466 JEWELL RD, TRAVERSE CITY, MI","[-85.778202, 44.53534399999999]"
B9169,LAMBDA ENERGY RESOURCES LLC - WHITEWATER 32,49684,GRAND TRAVERSE,"751 STROMBOLIS RD., TRAVERSE CITY, MI","[-85.4287956, 44.6996028]"
N8307,MDEQ/RD REMEDIATION SITE - BLARNEY CASTLE OIL CO,49684,GRAND TRAVERSE,"626 W FRONT ST, TRAVERSE CITY, MI","[-85.63425319999999, 44.7643101]"
P0205,MDNRE-RRD,49684,GRAND TRAVERSE,"750 S GARFIELD AVE, TRAVERSE CITY, MI","[-85.5957954, 44.753314]"
N8005,"MICHIGAN BELL TELEPHONE CO, DBA AT&T MICHIGAN",49684,GRAND TRAVERSE,"142 E STATE ST, TRAVERSE CITY, MI","[-85.62204609999999, 44.7625278]"
D5884,MUNSON MEDICAL CENTER,49684,GRAND TRAVERSE,"1105 SIXTH ST, TRAVERSE CITY, MI","[-85.64252359999999, 44.7608975]"
N5466,RIETH RILEY CONSTRUCTION CO INC,49684,GRAND TRAVERSE,"1289 S MEMORIAL HWY M 37 S, TRAVERSE CITY, MI","[-85.61997579999999, 44.7650184]"
N6712,RW POPP EXCAVATING INC.,49684,LEELANAU,"10635 S CENTER HWY, TRAVERSE CITY, MI","[-85.6697629, 44.8251767]"
B1615,"SARA LEE FROZEN BAKERY, LLC",49684,GRAND TRAVERSE,"2314 SYBRANDT ROAD, TRAVERSE CITY, MI","[-85.6219658, 44.736714]"
K2374,TRAVERSE CITY STATE HOSPITAL (FORMER),49684,GRAND TRAVERSE,"102 W. FRONT STREET, TRAVERSE CITY, MI","[-85.62417459999999, 44.76432699999999]"
N6813,WHEELOCK & SONS WELDING SHOP,49684,GRAND TRAVERSE,"9954 N LONG LAKE RD, TRAVERSE CITY, MI","[-85.7770365, 44.7334377]"
N4014,"WILLIAMS-CHEVROLET, HONDA, GEO",49684,GRAND TRAVERSE,"2600 US 31 S, TRAVERSE CITY, MI","[-85.6450526, 44.7252699]"
N5093,WOODLAND OIL - 1050 GARFIELD AVE,49684,GRAND TRAVERSE,"1050 GARFIELD, TRAVERSE CITY, MI","[-85.5959986, 44.7484708]"
N3181,WORLD TRUCK AND AUTO BODY,49684,GRAND TRAVERSE,"3945 S BLUESTAR DR, TRAVERSE CITY, MI","[-85.6546056, 44.69394519999999]"
P0611,WT GRANT,49684,GRAND TRAVERSE,"US 31 SOUTH, TRAVERSE CITY, MI","[-85.6460975, 44.7267529]"
N3945,ALCOTEC WIRE CORP,49686,GRAND TRAVERSE,"2750 AERO PARK DR, TRAVERSE CITY, MI","[-85.5674816, 44.7426599]"
P0231,HYBRA RECYCLING LLC,49686,GRAND TRAVERSE,"765 DUELL RD, TRAVERSE CITY, MI","[-85.5904169, 44.7318825]"
N1147,LEAR CORPORATION,49686,GRAND TRAVERSE,"1110  WOODMERE AVE., TRAVERSE CITY, MI","[-85.60863119999999, 44.74687979999999]"
N7001,NORTHWESTERN MICHIGAN COLLEGE,49686,GRAND TRAVERSE,"1701 E FRONT ST, TRAVERSE CITY, MI","[-85.5824341, 44.7659019]"
P0874,OIL GEAR,49686,GRAND TRAVERSE,"1424 INTERNATIONAL DRIVE, TRAVERSE CITY, MI","[-85.5484232, 44.7345334]"
N2820,WOODLAND OIL COMPANY,49686,GRAND TRAVERSE,"501 E EIGHTH ST, TRAVERSE CITY, MI","[-85.61323039999999, 44.7595401]"
N6060,RIVERSIDE - SHERMAN 35,49688,OSCEOLA,"SW/4, NW/4, SW/4, T20N, R9W, SEC 35, GILBOS CORNER, MI","[-85.60236429999999, 44.3148443]"
N7970,BLARNEY CASTLE OIL - TUSTIN,49688,OSCEOLA,"20027 N MACKINAW TRAIL, TUSTIN, MI","[-85.4443874, 44.102787]"
P0237,RIVERSIDE - WHITEWATER 9 CPF,49690,GRAND TRAVERSE,"T28N R9W SEC 9, TRAVERSE CITY, MI","[-85.62063169999999, 44.7630567]"
N7902,GRAND TRAVERSE FRUIT LLC,49690,GRAND TRAVERSE,"8055 ANGELL RD, WILLIAMSBURG, MI","[-85.42550039999999, 44.8308078]"
B2919,CONSUMERS ENERGY STRAITS COMBUSTION TURBINE PLANT,49701,EMMET,"7782 TRAILS END RD, MACKINAW CITY, MI","[-84.7565613, 45.7668634]"
N7259,ALPENA AGGREGATE INC.,49707,ALPENA,"7590 WEISS RD., ALPENA, MI","[-83.41716249999999, 45.1549011]"
C1582,ALPENA GENERAL HOSPITAL,49707,ALPENA,"1501 WEST CHISHOLM STREET, ALPENA, MI","[-83.45034609999999, 45.0783771]"
N2789,ANSCHEUTZ CHEVROLET,49707,ALPENA,"1074 US 23 NORTH, ALPENA, MI","[-83.45621919999999, 45.0865557]"
P0690,BLARNEY CASTLE OIL COMPANY - REMEDIATION,49707,ALPENA,"2222 US 23 SOUTH, ALPENA, MI","[-83.45753119999999, 45.093022]"
N2158,CADARETTE COLLISION SERVICE,49707,ALPENA,"3456 US HIGHWAY 23 S, ALPENA, MI","[-83.314685, 44.5564224]"
N7236,CONVEYOR SYSTEMS INC.,49707,ALPENA,"167 N. INDUSTRIAL HWY., ALPENA, MI","[-83.4577491, 45.1032836]"
B1476,DECORATIVE PANELS INTERNATIONAL/ALPENA BIOREFINERY,49707,ALPENA,"416  FORD AVE., ALPENA, MI","[-83.42395650000002, 45.0642568]"
P0505,ELMER'S CRANE & DOZER INC.-NORTHERN AGGREGATE,49707,ALPENA,"3830 HAMILTON RD., ALPENA, MI","[-83.4111532, 45.0977757]"
P0507,"ELMER'S CRANE & DOZER, INC.-NORTHERN AGGREGATE 2",49707,ALPENA,"3830 HAMILTON RD., ALPENA, MI","[-83.4111532, 45.0977757]"
A0098,EVERETT GOODRICH TRUCKING INC,49707,ALPENA,"5614 WESSEL ROAD, ALPENA, MI","[-83.41262809999999, 45.12863919999999]"
N1271,FIBER CHAR CORP,49707,ALPENA,"3336 PIPER RD, ALPENA, MI","[-83.4805295, 45.026958]"
N7590,GLAWE INC,49707,ALPENA,"1010 US 23 NORTH, ALPENA, MI","[-83.4557523, 45.0832661]"
B1477,HOLCIM (US) INC. DBA LAFARGE ALPENA PLANT,49707,ALPENA,"1435  FORD AVENUE, ALPENA, MI","[-83.4155838, 45.0701441]"
A0093,L & S TRANSIT MIX CONCRETE,49707,ALPENA,"520 FAIR AVENUE, ALPENA, MI","[-83.449468, 45.0661944]"
A0085,PANEL PROCESSING INC,49707,ALPENA,"120 N INDUSTRIAL HWY, ALPENA, MI","[-83.45823329999999, 45.0998183]"
N3501,QUEST INDUSTRIAL CORPORATION,49707,ALPENA,"1995 EAST HAMILTON ROAD, ALPENA, MI","[-83.4111942, 45.1048998]"
P0016,RIVERSIDE - FLINT NAPPERS CPF,49707,ALPENA,"FLINT NAPPERS CPF, ALPENA, MI","[-83.6874562, 43.0125274]"
P0389,"RIVERSIDE ENERGY MICHIGAN, LLC - TIMBERWOLF CPF",49707,ALPENA,"T30N, R7E, SEC 29 SE NW SW, ALPENA, MI","[-83.4327528, 45.0616794]"
N5141,SPECIFICATION STONE PRODUCTS INC. - ALPENA QUARRY,49707,ALPENA,"1009 LONG LAKE AVE., ALPENA, MI","[-83.4312755, 45.0793307]"
N2373,THOMPSON SALES & SERVICE,49707,ALPENA,"3550 US 23 SOUTH, ALPENA, MI","[-83.46564599999999, 45.0182]"
N7266,"WALBORN, BRIAN - SUNRISE CREMATORY COMPANY",49707,ALPENA,"1471 W. WASHINGTON AVE., ALPENA, MI","[-83.4664785, 45.0618521]"
N6242,HRF EXPLORATION & PRODUCTION - WEST OSSINEKEE 9,49707,ALPENA,"NW SE SE, T29N-R5E, SECTION 9, FLANDERS, MI","[-85.60236429999999, 44.3148443]"
N7252,HRF EXPLORATION & PRODUCTION - TLC 20,49707,MONTMORENCY,"SW SE NW, T29N-R4E, SECTION 15, RUST TWP, MI","[-83.9509886, 44.9520889]"
N7868,"JORDAN DEVELOPMENT COMPANY, L.L.C. - SLAM DUNCAN",49707,ALPENA,"NE NE NW SEC 13, SPRATT, MI","[-83.7480432, 45.0086214]"
N7822,TRENDWELL ANTRIM INC- SECTION 4 WELLS,49709,MONTMORENCY,"SECT 4 WELLS SW SW NW SEC 4 T29N R2E, ALBERT TWP, MI","[-84.3047611, 44.895556]"
N6070,DELTA OIL COMPANY - AVERY 24/31,49709,MONTMORENCY,"SE SE SW T30N R03E SEC 31, ATLANTA, MI","[-84.1438927, 45.00473059999999]"
N6069,DELTA OIL COMPANY - BRILEY 17,49709,MONTMORENCY,"NE NW SW T31 R02E SEC 17, ATLANTA, MI","[-84.1438927, 45.00473059999999]"
